,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
1364,BMW Seria 3 320d Touring Aut. Efficient Dynamics Edition,10999,BMW,Seria 3,2013,244 000 km,Diesel,163 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Olanda,Da,Da
1365,BMW X4 xDrive20d,32900,BMW,X4,2018,80 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
1366,Audi SQ5 3.0 TFSI quattro tiptronic,22000,Audi,SQ5,2015,157 000 km,Benzina,354 CP,2 995 cm3,4x4 (manual),,Automata,SUV,,,
1367,Volkswagen Golf 1.4 Variant Trendline,4000,Volkswagen,Golf,2005,324 000 km,Benzina,75 CP,1 390 cm3,,,Manuala,Compacta,,,
1368,Skoda Superb Combi 2.0 TDI DSG Sportline,12450,Skoda,Superb,2016,188 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Automata,Combi,,Da,Da
1369,Audi A3 2.0 TDI Sportback quattro S tronic design,15600,Audi,A3,2015,161 000 km,Diesel,184 CP,1 968 cm3,,,Automata,Compacta,,,
1370,Lamborghini URUS Standard,327250,Lamborghini,URUS,2023,10 100 km,Benzina,650 CP,3 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
1371,Ford Focus,5990,Ford,Focus,2012,157 729 km,Benzina,100 CP,999 cm3,Fata,Euro 5,Manuala,Combi,Germania,Da,Da
1372,Dacia Logan MCV 1.5 dCi 75 CP Laureate,6350,Dacia,Logan,2015,183 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Combi,,,
1373,Mercedes-Benz GLA 200 d 4MATIC Aut.,17900,Mercedes-Benz,GLA,2015,130 603 km,Diesel,136 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,
1374,Toyota Hilux 2.8D 204CP 4x4 Double Cab AT,57120,Toyota,Hilux,2022,10 km,Diesel,204 CP,2 755 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,Da,Da
1375,Ford S-Max 2.0 PFi Trend,4490,Ford,S-Max,2007,157 500 km,Benzina,145 CP,1 999 cm3,Fata,,Manuala,Monovolum,,,
1376,BMW Seria 5 520d AT,30000,BMW,Seria 5,2017,142 500 km,Diesel,190 CP,1 995 cm3,Spate,Euro 6,Automata,Sedan,Belgia,,Da
1377,"Skoda Superb 1,9TDI Avantgarde",2300,Skoda,Superb,2007,275 000 km,Diesel,130 CP,1 896 cm3,Fata,Euro 3,Manuala,Sedan,Romania,,Da
1378,Volkswagen Golf 1.9 TDI Comfortline,4500,Volkswagen,Golf,2006,263 000 km,Diesel,105 CP,1 896 cm3,,,Manuala,Compacta,,,
1379,Mercedes-Benz C 300 Coupe 7G-TRONIC AMG Line,28500,Mercedes-Benz,C,2017,110 000 km,Benzina,245 CP,1 991 cm3,4x4 (automat),,Automata,Coupe,,,
1380,Peugeot 508,6300,Peugeot,508,2012,160 000 km,Diesel,114 CP,1 560 cm3,Fata,Euro 5,Automata,Masina mica,Franta,,Da
1381,BMW Seria 5 520d Touring Aut.,10150,BMW,Seria 5,2011,248 960 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Olanda,,
1382,Dacia Sandero 0.9 TCe Laureate,8650,Dacia,Sandero,2017,75 310 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
1383,Hyundai IONIQ Plug-in-Hybrid 1.6 GDI,23690,Hyundai,IONIQ,2021,48 566 km,Hibrid,105 CP,1 580 cm3,Fata,Euro 6,Automata,Compacta,Germania,,
1384,Audi A4 Allroad quattro 3.0 TDI S tronic,19900,Audi,A4 Allroad,2017,203 000 km,Diesel,218 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Combi,,Da,Da
1385,BMW Seria 3 320d Touring Aut. Efficient Dynamics Edition,10999,BMW,Seria 3,2013,244 000 km,Diesel,163 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Olanda,Da,Da
1386,BMW X4 xDrive20d,32900,BMW,X4,2018,80 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
1387,Ford Transit Custom Kombi 320 2.0 EcoBlue 105 CP L1H1 Trend,8200,Ford,Transit Custom,2016,233 062 km,Diesel,105 CP,1 995 cm3,Fata,Euro 5,Manuala,Monovolum,,,
1388,Audi SQ5 3.0 TFSI quattro tiptronic,22000,Audi,SQ5,2015,157 000 km,Benzina,354 CP,2 995 cm3,4x4 (manual),,Automata,SUV,,,
1389,Volkswagen Golf 1.4 Variant Trendline,4000,Volkswagen,Golf,2005,324 000 km,Benzina,75 CP,1 390 cm3,,,Manuala,Compacta,,,
1390,Audi Q7 3.0 TDI Quattro Tiptronic,46500,Audi,Q7,2017,136 500 km,Diesel,272 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
1391,Toyota Avensis,17900,Toyota,Avensis,2018,30 850 km,Diesel,143 CP,1 995 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
1392,Toyota Hilux 2.8D 204CP 4x4 Double Cab AT,57120,Toyota,Hilux,2022,10 km,Diesel,204 CP,2 755 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,Da,Da
1393,Dacia Duster 1.5 dCi 4WD Comfort,8450,Dacia,Duster,2017,188 000 km,Diesel,109 CP,1 461 cm3,4x4 (manual),Euro 5,Manuala,SUV,Franta,Da,
1394,Volkswagen Golf 1.9 TDI Comfortline,4500,Volkswagen,Golf,2006,263 000 km,Diesel,105 CP,1 896 cm3,,,Manuala,Compacta,,,
1395,Peugeot 508,6300,Peugeot,508,2012,160 000 km,Diesel,114 CP,1 560 cm3,Fata,Euro 5,Automata,Masina mica,Franta,,Da
1396,BMW Seria 5 520d Touring Aut.,10150,BMW,Seria 5,2011,248 960 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Olanda,,
1397,Dacia Sandero 0.9 TCe Laureate,8650,Dacia,Sandero,2017,75 310 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
1398,Hyundai IONIQ Plug-in-Hybrid 1.6 GDI,23690,Hyundai,IONIQ,2021,48 566 km,Hibrid,105 CP,1 580 cm3,Fata,Euro 6,Automata,Compacta,Germania,,
1399,Toyota Land Cruiser,10800,Toyota,Land Cruiser,2004,213 500 km,Diesel,163 CP,2 982 cm3,4x4 (automat),Euro 4,Manuala,SUV,Austria,Da,Da
1400,Fiat Scudo L2 (5-Si.) Panorama Executive,4350,Fiat,Scudo,2007,286 000 km,Diesel,120 CP,1 997 cm3,Fata,,Manuala,Monovolum,,,
1401,Audi A4 Allroad quattro 3.0 TDI S tronic,19900,Audi,A4 Allroad,2017,203 000 km,Diesel,218 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Combi,,Da,Da
1402,Volkswagen Passat Variant TDI,1600,Volkswagen,Passat,2001,296 000 km,Diesel,115 CP,1 896 cm3,,,Manuala,Combi,,,
1403,Volkswagen Golf 1.4 Variant Trendline,4000,Volkswagen,Golf,2005,324 000 km,Benzina,75 CP,1 390 cm3,,,Manuala,Compacta,,,
1404,BMW X3 xDrive20d Aut. xLine,37500,BMW,X3,2019,67 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6b,Automata,SUV,,,Da
1405,Audi Q7 3.0 TDI Quattro Tiptronic,46500,Audi,Q7,2017,136 500 km,Diesel,272 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
1406,Skoda Superb Combi 2.0 TDI DSG Sportline,12450,Skoda,Superb,2016,188 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Automata,Combi,,Da,Da
1407,Ford Focus,5990,Ford,Focus,2012,157 729 km,Benzina,100 CP,999 cm3,Fata,Euro 5,Manuala,Combi,Germania,Da,Da
1408,Dacia Logan MCV 1.5 dCi 75 CP Laureate,6350,Dacia,Logan,2015,183 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Combi,,,
1409,Mercedes-Benz GLA 200 d 4MATIC Aut.,17900,Mercedes-Benz,GLA,2015,130 603 km,Diesel,136 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,
1410,Toyota Hilux 2.8D 204CP 4x4 Double Cab AT,57120,Toyota,Hilux,2022,10 km,Diesel,204 CP,2 755 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,Da,Da
1411,Dacia Duster 1.5 dCi 4WD Comfort,8450,Dacia,Duster,2017,188 000 km,Diesel,109 CP,1 461 cm3,4x4 (manual),Euro 5,Manuala,SUV,Franta,Da,
1412,Opel Corsa 1.3 CDTI DPF (ecoFLEX) Edition,3100,Opel,Corsa,2010,220 000 km,Diesel,75 CP,1 248 cm3,Fata,,Manuala,Masina de oras,Germania,Da,Da
1413,Volkswagen Golf 2.0 TDI DSG R-Line,26000,Volkswagen,Golf,2021,55 400 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Compacta,,,
1414,Dacia Duster,13250,Dacia,Duster,2020,27 000 km,Benzina + GPL,101 CP,999 cm3,,,Manuala,SUV,,,
1415,Skoda Octavia Combi Diesel 1.6 TDI DSG Style,14950,Skoda,Octavia,2019,163 638 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,Olanda,,Da
1416,Mercedes-Benz CLA 180 7G-DCT UrbanStyle Edition,18900,Mercedes-Benz,CLA,2017,125 000 km,Benzina,122 CP,1 595 cm3,Fata,,Automata,Sedan,,,Da
1417,Volkswagen Touareg 3.0 V6 TDI SCR Blue Motion DPF Automatik,18000,Volkswagen,Touareg,2015,305 276 km,Diesel,262 CP,2 967 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,,
1418,Porsche Cayenne Diesel Platinum Edition,26900,Porsche,Cayenne,2014,215 000 km,Diesel,245 CP,2 967 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,
1419,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC,28900,Mercedes-Benz,GLC,2018,177 000 km,Diesel,170 CP,2 143 cm3,4x4 (automat),,Automata,SUV,Belgia,Da,Da
1420,BMW Seria 7 750Li,37000,BMW,Seria 7,2016,43 250 km,Benzina,450 CP,4 395 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
1421,BMW Seria 7 740e iPerformance,40500,BMW,Seria 7,2017,134 000 km,Hibrid,258 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,Sedan,Luxemburg,Da,Da
1422,Volkswagen Golf 1.9 TDI Comfortline,4500,Volkswagen,Golf,2006,263 000 km,Diesel,105 CP,1 896 cm3,,,Manuala,Compacta,,,
1423,Mercedes-Benz C 300 Coupe 7G-TRONIC AMG Line,28500,Mercedes-Benz,C,2017,110 000 km,Benzina,245 CP,1 991 cm3,4x4 (automat),,Automata,Coupe,,,
1424,Peugeot 508,6300,Peugeot,508,2012,160 000 km,Diesel,114 CP,1 560 cm3,Fata,Euro 5,Automata,Masina mica,Franta,,Da
1425,Subaru XV 2.0D 6MT Confort + Navigatie,8000,Subaru,XV,2012,142 300 km,Diesel,147 CP,1 998 cm3,4x4 (automat),Euro 5b,Manuala,SUV,,,
1426,Hyundai IONIQ Plug-in-Hybrid 1.6 GDI,23690,Hyundai,IONIQ,2021,48 566 km,Hibrid,105 CP,1 580 cm3,Fata,Euro 6,Automata,Compacta,Germania,,
1427,Toyota Land Cruiser,10800,Toyota,Land Cruiser,2004,213 500 km,Diesel,163 CP,2 982 cm3,4x4 (automat),Euro 4,Manuala,SUV,Austria,Da,Da
1428,Audi A4 2.0 TDI Avant,9800,Audi,A4,2012,280 000 km,Diesel,143 CP,1 968 cm3,,,Manuala,Combi,,,
1429,Ford Transit Custom Kombi 320 2.0 EcoBlue 105 CP L1H1 Trend,8200,Ford,Transit Custom,2016,233 062 km,Diesel,105 CP,1 995 cm3,Fata,Euro 5,Manuala,Monovolum,,,
1430,Volkswagen Golf 1.4 Variant Trendline,4000,Volkswagen,Golf,2005,324 000 km,Benzina,75 CP,1 390 cm3,,,Manuala,Compacta,,,
1431,Skoda Kodiaq 2.0 TDI 4X4 DSG SportLine,49150,Skoda,Kodiaq,2022,8 051 km,Diesel,200 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1432,Opel Corsa 1.3 CDTI DPF (ecoFLEX) Edition,3100,Opel,Corsa,2010,220 000 km,Diesel,75 CP,1 248 cm3,Fata,,Manuala,Masina de oras,Germania,Da,Da
1433,BMW Seria 3 318d Aut.,13200,BMW,Seria 3,2018,144 000 km,Diesel,150 CP,1 995 cm3,Spate,Euro 6,Automata,Combi,Belgia,,
1434,Dacia Duster,13250,Dacia,Duster,2020,27 000 km,Benzina + GPL,101 CP,999 cm3,,,Manuala,SUV,,,
1435,Skoda Octavia Combi Diesel 1.6 TDI DSG Style,14950,Skoda,Octavia,2019,163 638 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,Olanda,,Da
1436,Mercedes-Benz CLA 180 7G-DCT UrbanStyle Edition,18900,Mercedes-Benz,CLA,2017,125 000 km,Benzina,122 CP,1 595 cm3,Fata,,Automata,Sedan,,,Da
1437,Hyundai I30 1.4 CRDi Classic,7790,Hyundai,I30,2015,210 927 km,Diesel,90 CP,1 396 cm3,Fata,Euro 5,Manuala,Masina mica,,Da,Da
1438,Volkswagen Touareg 3.0 V6 TDI SCR Blue Motion DPF Automatik,18000,Volkswagen,Touareg,2015,305 276 km,Diesel,262 CP,2 967 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,,
1439,Mercedes-Benz CLA 200 7G-DCT AMG Line,25900,Mercedes-Benz,CLA,2018,97 546 km,Benzina,156 CP,1 595 cm3,Fata,Euro 6,Automata,Sedan,Germania,,
1440,BMW Seria 7 750Li,37000,BMW,Seria 7,2016,43 250 km,Benzina,450 CP,4 395 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
1441,BMW Seria 7 740e iPerformance,40500,BMW,Seria 7,2017,134 000 km,Hibrid,258 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,Sedan,Luxemburg,Da,Da
1442,BMW Seria 5 520d Touring Aut.,10150,BMW,Seria 5,2011,248 960 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Olanda,,
1443,Hyundai IONIQ Plug-in-Hybrid 1.6 GDI,23690,Hyundai,IONIQ,2021,48 566 km,Hibrid,105 CP,1 580 cm3,Fata,Euro 6,Automata,Compacta,Germania,,
1444,Toyota Land Cruiser,10800,Toyota,Land Cruiser,2004,213 500 km,Diesel,163 CP,2 982 cm3,4x4 (automat),Euro 4,Manuala,SUV,Austria,Da,Da
1445,Fiat Scudo L2 (5-Si.) Panorama Executive,4350,Fiat,Scudo,2007,286 000 km,Diesel,120 CP,1 997 cm3,Fata,,Manuala,Monovolum,,,
1446,Audi A4 Allroad quattro 3.0 TDI S tronic,19900,Audi,A4 Allroad,2017,203 000 km,Diesel,218 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Combi,,Da,Da
1447,BMW Seria 3 320d Touring Aut. Efficient Dynamics Edition,10999,BMW,Seria 3,2013,244 000 km,Diesel,163 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Olanda,Da,Da
1448,Ford Transit Custom Kombi 320 2.0 EcoBlue 105 CP L1H1 Trend,8200,Ford,Transit Custom,2016,233 062 km,Diesel,105 CP,1 995 cm3,Fata,Euro 5,Manuala,Monovolum,,,
1449,Audi SQ5 3.0 TFSI quattro tiptronic,22000,Audi,SQ5,2015,157 000 km,Benzina,354 CP,2 995 cm3,4x4 (manual),,Automata,SUV,,,
1450,Skoda Kodiaq 2.0 TDI 4X4 DSG SportLine,49150,Skoda,Kodiaq,2022,8 051 km,Diesel,200 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1451,Opel Corsa 1.3 CDTI DPF (ecoFLEX) Edition,3100,Opel,Corsa,2010,220 000 km,Diesel,75 CP,1 248 cm3,Fata,,Manuala,Masina de oras,Germania,Da,Da
1452,BMW Seria 3 318d Aut.,13200,BMW,Seria 3,2018,144 000 km,Diesel,150 CP,1 995 cm3,Spate,Euro 6,Automata,Combi,Belgia,,
1453,Volkswagen Golf 2.0 TDI DSG R-Line,26000,Volkswagen,Golf,2021,55 400 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Compacta,,,
1454,Dacia Duster,13250,Dacia,Duster,2020,27 000 km,Benzina + GPL,101 CP,999 cm3,,,Manuala,SUV,,,
1455,Mercedes-Benz CLA 180 7G-DCT UrbanStyle Edition,18900,Mercedes-Benz,CLA,2017,125 000 km,Benzina,122 CP,1 595 cm3,Fata,,Automata,Sedan,,,Da
1456,Mercedes-Benz CLA 200 7G-DCT AMG Line,25900,Mercedes-Benz,CLA,2018,97 546 km,Benzina,156 CP,1 595 cm3,Fata,Euro 6,Automata,Sedan,Germania,,
1457,Porsche Cayenne Diesel Platinum Edition,26900,Porsche,Cayenne,2014,215 000 km,Diesel,245 CP,2 967 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,
1458,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC,28900,Mercedes-Benz,GLC,2018,177 000 km,Diesel,170 CP,2 143 cm3,4x4 (automat),,Automata,SUV,Belgia,Da,Da
1459,BMW Seria 7 750Li,37000,BMW,Seria 7,2016,43 250 km,Benzina,450 CP,4 395 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
1460,BMW Seria 7 740e iPerformance,40500,BMW,Seria 7,2017,134 000 km,Hibrid,258 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,Sedan,Luxemburg,Da,Da
1461,Volkswagen Golf 1.9 TDI Comfortline,4500,Volkswagen,Golf,2006,263 000 km,Diesel,105 CP,1 896 cm3,,,Manuala,Compacta,,,
1462,Mercedes-Benz C 300 Coupe 7G-TRONIC AMG Line,28500,Mercedes-Benz,C,2017,110 000 km,Benzina,245 CP,1 991 cm3,4x4 (automat),,Automata,Coupe,,,
1463,Subaru XV 2.0D 6MT Confort + Navigatie,8000,Subaru,XV,2012,142 300 km,Diesel,147 CP,1 998 cm3,4x4 (automat),Euro 5b,Manuala,SUV,,,
1464,Hyundai IONIQ Plug-in-Hybrid 1.6 GDI,23690,Hyundai,IONIQ,2021,48 566 km,Hibrid,105 CP,1 580 cm3,Fata,Euro 6,Automata,Compacta,Germania,,
1465,BMW Seria 3 320d Touring Aut. Efficient Dynamics Edition,10999,BMW,Seria 3,2013,244 000 km,Diesel,163 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Olanda,Da,Da
1466,Audi A4 2.0 TDI Avant,9800,Audi,A4,2012,280 000 km,Diesel,143 CP,1 968 cm3,,,Manuala,Combi,,,
1467,Audi SQ5 3.0 TFSI quattro tiptronic,22000,Audi,SQ5,2015,157 000 km,Benzina,354 CP,2 995 cm3,4x4 (manual),,Automata,SUV,,,
1468,Opel Corsa 1.3 CDTI DPF (ecoFLEX) Edition,3100,Opel,Corsa,2010,220 000 km,Diesel,75 CP,1 248 cm3,Fata,,Manuala,Masina de oras,Germania,Da,Da
1469,Volkswagen Golf 2.0 TDI DSG R-Line,26000,Volkswagen,Golf,2021,55 400 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Compacta,,,
1470,Volkswagen Golf 1.6 BlueTDI Comfortline,7950,Volkswagen,Golf,2016,180 000 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,,,
1471,Dacia Duster,13250,Dacia,Duster,2020,27 000 km,Benzina + GPL,101 CP,999 cm3,,,Manuala,SUV,,,
1472,Skoda Octavia Combi Diesel 1.6 TDI DSG Style,14950,Skoda,Octavia,2019,163 638 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,Olanda,,Da
1473,Mercedes-Benz CLA 200 7G-DCT AMG Line,25900,Mercedes-Benz,CLA,2018,97 546 km,Benzina,156 CP,1 595 cm3,Fata,Euro 6,Automata,Sedan,Germania,,
1474,Porsche Cayenne Diesel Platinum Edition,26900,Porsche,Cayenne,2014,215 000 km,Diesel,245 CP,2 967 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,
1475,BMW Seria 7 750Li,37000,BMW,Seria 7,2016,43 250 km,Benzina,450 CP,4 395 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
1476,BMW Seria 7 740e iPerformance,40500,BMW,Seria 7,2017,134 000 km,Hibrid,258 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,Sedan,Luxemburg,Da,Da
1477,Mercedes-Benz C 300 Coupe 7G-TRONIC AMG Line,28500,Mercedes-Benz,C,2017,110 000 km,Benzina,245 CP,1 991 cm3,4x4 (automat),,Automata,Coupe,,,
1478,Dacia Sandero 0.9 TCe Laureate,8650,Dacia,Sandero,2017,75 310 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
1479,Audi A4 Allroad quattro 3.0 TDI S tronic,19900,Audi,A4 Allroad,2017,203 000 km,Diesel,218 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Combi,,Da,Da
1480,Volkswagen Passat Variant TDI,1600,Volkswagen,Passat,2001,296 000 km,Diesel,115 CP,1 896 cm3,,,Manuala,Combi,,,
1481,Audi SQ5 3.0 TFSI quattro tiptronic,22000,Audi,SQ5,2015,157 000 km,Benzina,354 CP,2 995 cm3,4x4 (manual),,Automata,SUV,,,
1482,Skoda Kodiaq 2.0 TDI 4X4 DSG SportLine,49150,Skoda,Kodiaq,2022,8 051 km,Diesel,200 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
1483,Opel Corsa 1.3 CDTI DPF (ecoFLEX) Edition,3100,Opel,Corsa,2010,220 000 km,Diesel,75 CP,1 248 cm3,Fata,,Manuala,Masina de oras,Germania,Da,Da
1484,BMW Seria 3 318d Aut.,13200,BMW,Seria 3,2018,144 000 km,Diesel,150 CP,1 995 cm3,Spate,Euro 6,Automata,Combi,Belgia,,
1485,Volkswagen Golf 2.0 TDI DSG R-Line,26000,Volkswagen,Golf,2021,55 400 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Compacta,,,
1486,Dacia Duster,13250,Dacia,Duster,2020,27 000 km,Benzina + GPL,101 CP,999 cm3,,,Manuala,SUV,,,
1487,Skoda Octavia Combi Diesel 1.6 TDI DSG Style,14950,Skoda,Octavia,2019,163 638 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,Olanda,,Da
1488,Hyundai I30 1.4 CRDi Classic,7790,Hyundai,I30,2015,210 927 km,Diesel,90 CP,1 396 cm3,Fata,Euro 5,Manuala,Masina mica,,Da,Da
1489,Volkswagen Touareg 3.0 V6 TDI SCR Blue Motion DPF Automatik,18000,Volkswagen,Touareg,2015,305 276 km,Diesel,262 CP,2 967 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,,
1490,Porsche Cayenne Diesel Platinum Edition,26900,Porsche,Cayenne,2014,215 000 km,Diesel,245 CP,2 967 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,
1491,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC,28900,Mercedes-Benz,GLC,2018,177 000 km,Diesel,170 CP,2 143 cm3,4x4 (automat),,Automata,SUV,Belgia,Da,Da
1492,BMW Seria 7 750Li,37000,BMW,Seria 7,2016,43 250 km,Benzina,450 CP,4 395 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
1493,Volkswagen Golf 1.9 TDI Comfortline,4500,Volkswagen,Golf,2006,263 000 km,Diesel,105 CP,1 896 cm3,,,Manuala,Compacta,,,
1494,Mercedes-Benz C 300 Coupe 7G-TRONIC AMG Line,28500,Mercedes-Benz,C,2017,110 000 km,Benzina,245 CP,1 991 cm3,4x4 (automat),,Automata,Coupe,,,
1495,Peugeot 508,6300,Peugeot,508,2012,160 000 km,Diesel,114 CP,1 560 cm3,Fata,Euro 5,Automata,Masina mica,Franta,,Da
1496,Subaru XV 2.0D 6MT Confort + Navigatie,8000,Subaru,XV,2012,142 300 km,Diesel,147 CP,1 998 cm3,4x4 (automat),Euro 5b,Manuala,SUV,,,
1497,BMW Seria 5 520d Touring Aut.,10150,BMW,Seria 5,2011,248 960 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Olanda,,
1498,Dacia Sandero 0.9 TCe Laureate,8650,Dacia,Sandero,2017,75 310 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
1499,Toyota Land Cruiser,10800,Toyota,Land Cruiser,2004,213 500 km,Diesel,163 CP,2 982 cm3,4x4 (automat),Euro 4,Manuala,SUV,Austria,Da,Da
1500,Fiat Scudo L2 (5-Si.) Panorama Executive,4350,Fiat,Scudo,2007,286 000 km,Diesel,120 CP,1 997 cm3,Fata,,Manuala,Monovolum,,,
1501,Audi A4 Allroad quattro 3.0 TDI S tronic,19900,Audi,A4 Allroad,2017,203 000 km,Diesel,218 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Combi,,Da,Da
1502,Ford Transit Custom Kombi 320 2.0 EcoBlue 105 CP L1H1 Trend,8200,Ford,Transit Custom,2016,233 062 km,Diesel,105 CP,1 995 cm3,Fata,Euro 5,Manuala,Monovolum,,,
1503,Audi SQ5 3.0 TFSI quattro tiptronic,22000,Audi,SQ5,2015,157 000 km,Benzina,354 CP,2 995 cm3,4x4 (manual),,Automata,SUV,,,
1504,Volkswagen Golf 1.4 Variant Trendline,4000,Volkswagen,Golf,2005,324 000 km,Benzina,75 CP,1 390 cm3,,,Manuala,Compacta,,,
1505,Nissan Pulsar DIG-T X-TRONIC Stop&Start N-Connecta,9350,Nissan,Pulsar,2015,93 000 km,Benzina,115 CP,1 197 cm3,Fata,,Automata,Compacta,Romania,,Da
1506,Volkswagen Bora,1650,Volkswagen,Bora,2003,230 000 km,Benzina,110 CP,1 598 cm3,,,Manuala,Sedan,,,
1507,Mitsubishi Pajero LWB 3.2 DI-D Instyle A70,21500,Mitsubishi,Pajero,2015,162 000 km,Diesel,200 CP,3 200 cm3,4x4 (manual),Euro 5,Automata,SUV,Romania,,
1508,Mini Countryman Cooper SD Aut.,11950,Mini,Countryman,2014,199 000 km,Diesel,143 CP,1 995 cm3,Fata,Euro 6,Automata,Compacta,Belgia,Da,Da
1509,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC AMG Line,24900,Mercedes-Benz,GLC,2016,188 000 km,Diesel,170 CP,2 143 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,,Da
1510,Dacia Duster,13250,Dacia,Duster,2020,27 000 km,Benzina + GPL,101 CP,999 cm3,,,Manuala,SUV,,,
1511,Skoda Octavia Combi Diesel 1.6 TDI DSG Style,14950,Skoda,Octavia,2019,163 638 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,Olanda,,Da
1512,Hyundai I30 1.4 CRDi Classic,7790,Hyundai,I30,2015,210 927 km,Diesel,90 CP,1 396 cm3,Fata,Euro 5,Manuala,Masina mica,,Da,Da
1513,Volkswagen Touareg 3.0 V6 TDI SCR Blue Motion DPF Automatik,18000,Volkswagen,Touareg,2015,305 276 km,Diesel,262 CP,2 967 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,,
1514,Porsche Cayenne Diesel Platinum Edition,26900,Porsche,Cayenne,2014,215 000 km,Diesel,245 CP,2 967 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,
1515,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC,28900,Mercedes-Benz,GLC,2018,177 000 km,Diesel,170 CP,2 143 cm3,4x4 (automat),,Automata,SUV,Belgia,Da,Da
